frame,matches_ratio,inliers_ransac,epi_med_desc,epi_mean_desc,epi_med_geom,epi_mean_geom,pnp_matches,pnp_inliers,pnp_rmse_before,pnp_rmse_after,loop_kf,loop_inliers,map_points
197,751,666,0.06398213427038892,0.382659310908354,0.029712517403812394,0.07763092718963417,0,0,nan,nan,-1,0,15033
198,742,633,0.09224450611577335,0.2656905916367365,0.023304594520086756,0.07432826766643337,0,0,nan,nan,-1,0,15033
199,783,682,0.07449724794786772,0.23464340921492297,0.01063299342763367,0.052742001537579186,0,0,nan,nan,-1,0,15033
200,789,700,0.06716799508160422,0.22480517201210712,1.9624724733648013e-27,0.03905101381346686,0,0,nan,nan,-1,0,15033
201,790,715,0.022034724295890117,0.30287446982680205,8.609217050868518e-26,0.04246838656206306,0,0,nan,nan,-1,0,15033
202,795,667,0.08024355957006145,0.22120598637060498,0.04922173680994168,0.10223055629623966,0,0,nan,nan,-1,0,15033
203,748,618,0.09672995088638289,0.25463078827534286,0.0634669345669729,0.1083248639146737,0,0,nan,nan,-1,0,15033
204,793,653,0.1810723772749783,8.47327518726448,0.05117146399827543,0.10590613906100854,0,0,nan,nan,-1,0,15033
205,821,712,0.07168343268614853,0.22120699512426387,0.03382168634591112,0.08456129566485387,0,0,nan,nan,-1,0,15033
206,882,789,0.05739289903071001,0.2322210242938661,0.055655073409980306,0.1011707486881449,0,0,nan,nan,-1,0,15033
207,883,725,0.12856001503587144,0.3864722374780821,0.06223166510328829,0.1121129105136641,0,0,nan,nan,-1,0,15033
208,953,832,0.012587873369263949,0.24228887892666404,1.5957553291313683e-28,0.0363615638379349,0,0,nan,nan,-1,0,15033
209,957,855,0.025938365934286566,0.44583440621614434,0.013568496973386817,0.05885390320525584,0,0,nan,nan,-1,0,15033
210,984,894,0.021252741680160593,0.21432887890617905,3.994339124060823e-28,0.03141230011921708,0,0,nan,nan,-1,0,15033
211,1036,929,0.07372556532952973,0.26584842549128657,7.113805001644357e-28,0.036122314165445785,0,0,nan,nan,-1,0,15033
212,972,880,0.060551335137148,0.2379371517467255,3.674061306891756e-26,0.02348080830365317,0,0,nan,nan,-1,0,15033
213,955,857,0.06927480742174191,0.25898915586622906,3.896136623294988e-27,0.029718659904911116,0,0,nan,nan,-1,0,15033
214,972,862,0.014369587317480614,0.1958513539242039,4.509680687676327e-28,0.03791038073219448,0,0,nan,nan,-1,0,15033
215,948,852,0.06355773934287728,0.22250434225838508,0.034101722045245655,0.09154407342140453,0,0,nan,nan,-1,0,15033
216,979,853,0.05376884728550184,0.27113816964651083,0.013803008123542359,0.06573470009614245,0,0,nan,nan,-1,0,15033
217,968,867,0.06319765164455418,0.22839823632290018,1.3283862622824281e-27,0.036247365669082356,0,0,nan,nan,-1,0,15033
218,986,898,0.03132005394078855,0.24375495216231602,8.028035045066909e-28,0.03261993655410709,0,0,nan,nan,-1,0,15033
219,1021,923,0.05135055198283631,0.21911507728915292,8.14209761636135e-28,0.02948010005439556,0,0,nan,nan,-1,0,15033
220,1060,963,0.06023836253433878,0.23541956936369085,0.020308710166903866,0.06488969222500571,0,0,nan,nan,-1,0,15033
221,1007,894,0.02135480579224259,0.21999418186637293,0.012611594131201966,0.05975444557177374,0,0,nan,nan,-1,0,15033
222,1010,921,0.012489915748061894,0.20208032990899039,2.279791703821477e-28,0.03363883298679358,0,0,nan,nan,-1,0,15033
223,1025,937,0.04375373357091616,0.22821401349563797,0.006363239318363979,0.056820095660244443,0,0,nan,nan,-1,0,15033
224,1023,884,0.06987545928935675,0.24327595796993207,0.050837043739162896,0.09370148379222465,0,0,nan,nan,-1,0,15033
225,1084,972,0.02001103956726446,0.5969992123944153,3.0926501601834857e-27,0.026030523356077775,0,0,nan,nan,-1,0,15033
226,1050,949,0.006608382956914594,0.20571330299887405,0.013652564054537453,0.0611411731473447,0,0,nan,nan,-1,0,15033
227,1067,961,0.0409905205455406,0.27965658468651905,2.7538323571911013e-27,0.02418844761792015,0,0,nan,nan,-1,0,15033
228,1094,964,0.028761879906020006,0.30795722023583594,0.03848259953700636,0.09120879879385546,0,0,nan,nan,-1,0,15033
229,1099,987,0.0366382233458024,0.2121727237319195,9.308792466969096e-29,0.03184547183261219,0,0,nan,nan,-1,0,15033
230,1103,996,0.006917989210171802,0.26062538926289763,1.5815790881959448e-26,0.03208904402201622,0,0,nan,nan,-1,0,15033
231,1059,954,0.03068753176562918,0.23486948892646423,6.141060327403484e-27,0.028999160254281408,0,0,nan,nan,-1,0,15033
232,1108,1002,0.06314099886524598,0.22089509498500284,0.00924046504012042,0.05289679883914929,0,0,nan,nan,-1,0,15033
233,1100,989,0.0724972895116881,0.20863471019208363,1.889951617472977e-26,0.0351892517947619,0,0,nan,nan,-1,0,15033
234,1112,986,0.028320642961993353,0.30630498887372476,6.557907007490953e-26,0.029315595665645157,0,0,nan,nan,-1,0,15033
235,1096,995,0.03341653895543724,0.19105935276176325,3.0743563919087728e-24,0.03306364067961966,0,0,nan,nan,-1,0,15033
236,1095,984,0.03383124902878071,0.2516928211726943,0.032800670330055764,0.06959484095266796,0,0,nan,nan,-1,0,15033
237,1082,972,0.05775827413625074,0.2261259775189348,2.695567248362625e-27,0.03521291741723944,0,0,nan,nan,-1,0,15033
238,1115,1017,0.021683886002654907,0.19872714052410362,2.3351560018725026e-28,0.02561712160393969,0,0,nan,nan,-1,0,15033
239,1090,970,0.04954494509322302,0.1830150969418122,0.033772767284571514,0.07467522291713377,0,0,nan,nan,-1,0,15033
240,1135,1022,0.018049697445116267,0.3367187178690506,4.627771482827871e-27,0.03375966934709557,0,0,nan,nan,200,374,15033
241,1046,831,0.12551021387707817,0.5083982754042485,0.1047532235193254,0.1507348446823573,0,0,nan,nan,-1,0,15033
242,1011,814,0.1480895270735424,0.4515443357076244,0.08677779565323407,0.13875595200271673,0,0,nan,nan,-1,0,15033
243,1042,842,0.08877165589719219,0.4009290018137498,0.08118483717799219,0.13378798886503004,0,0,nan,nan,-1,0,15033
244,1147,1049,0.0054256830166003875,0.21700821760168607,1.1917397550567012e-28,0.024226946943630857,0,0,nan,nan,-1,0,15033
245,1082,888,0.07531503999881875,0.26815994461707643,0.07710578884287353,0.13199748423692464,0,0,nan,nan,-1,0,15033
246,1028,820,0.10321538208642858,0.27582519325663163,0.06919565441255879,0.1317501279497652,0,0,nan,nan,-1,0,15033
247,1120,988,0.07061843431223719,0.25907348682260567,2.3233523247864713e-28,0.04131238680991515,0,0,nan,nan,-1,0,15033
248,1186,1035,0.024821525494149628,0.3035749796430772,4.211989440240171e-26,0.035356825947011644,0,0,nan,nan,-1,0,15033
249,1181,999,0.07244048786428937,0.23731797580960307,2.9012298956074006e-28,0.04857172745089589,0,0,nan,nan,-1,0,15033
250,1161,1016,0.059861484875161526,0.24184311308676001,5.813627692827519e-28,0.040775162140719544,0,0,nan,nan,-1,0,15033
251,1260,1150,0.00382654801202264,0.21633561710871127,2.539543914574498e-27,0.030718510213007658,0,0,nan,nan,-1,0,15033
252,1196,1041,0.06257330895048803,0.28476399223038756,1.6564615977356268e-27,0.05889231905606264,0,0,nan,nan,-1,0,15033
253,1219,1118,0.04550015913884809,0.2137654545276218,2.3125631091785205e-28,0.020491173908667837,0,0,nan,nan,-1,0,15033
254,1181,980,0.06474631917022439,0.26796543769030645,0.05458614853679985,0.11747952779152222,0,0,nan,nan,-1,0,15033
255,1147,955,0.06452087190839577,0.23843036877695126,0.009441824133446174,0.06743709707751412,0,0,nan,nan,-1,0,15033
256,1148,1042,0.011755716418482963,0.21501463300773688,2.0147886847310817e-28,0.037748237340231396,0,0,nan,nan,-1,0,15033
257,1187,1071,0.014599624799810812,0.19497620401844412,2.453610981737506e-28,0.0380026435658435,0,0,nan,nan,-1,0,15033
258,1157,1056,0.023918274537607823,0.1991212795038013,1.3586440681561753e-28,0.03339132927036328,0,0,nan,nan,-1,0,15033
259,1190,1075,0.031922441778391326,0.20861999966767472,0.01280877530431435,0.06195475135910527,0,0,nan,nan,-1,0,15033
260,1211,1101,0.07482948201465997,0.26232193602235265,8.620524377610608e-28,0.028492051405882433,0,0,nan,nan,-1,0,15033
261,1170,1034,0.07241451209554342,0.2615603101207369,0.03494867846248589,0.08820334447857908,0,0,nan,nan,-1,0,15033
262,1094,859,0.17489347703627092,0.3541889724519869,0.08466751889283958,0.1304931708766105,0,0,nan,nan,-1,0,15033
263,1118,963,0.05613239669261261,0.24301139295915247,0.04988380093218236,0.1017063675096838,0,0,nan,nan,-1,0,15033
264,1182,1092,0.001388788734131085,0.19238747537829137,3.1180492384115204e-28,0.030312356403194633,0,0,nan,nan,-1,0,15033
265,1116,966,0.032541205908515766,0.3912097711142367,1.0054316592448808e-27,0.057253888122814615,0,0,nan,nan,-1,0,15033
266,1229,1120,0.012362295769809493,0.1806368214906766,1.4880721578969254e-26,0.030740866164229785,0,0,nan,nan,-1,0,15033
267,1168,1029,0.02088217766017223,0.19004106280502817,7.575746206787057e-28,0.050668883539199114,0,0,nan,nan,-1,0,15033
268,1058,847,0.10715605873118167,0.32919501685965974,0.10558121952995544,0.14934999723193915,0,0,nan,nan,-1,0,15033
269,1016,781,0.07106602950348948,0.3013849385270072,0.04882059851027475,0.09560504180247527,0,0,nan,nan,-1,0,15033
270,1138,1043,0.011470297150141022,0.2410512376198385,0.006065597154015931,0.05755227745051986,0,0,nan,nan,-1,0,15033
271,1182,1068,0.010948065437341541,0.19107146493718846,1.0986656159807733e-27,0.037157875581117474,0,0,nan,nan,-1,0,15033
272,1190,1028,0.03670820914798432,0.2649978208637977,1.5225327689438684e-27,0.05228025637898921,0,0,nan,nan,-1,0,15033
273,1094,898,0.07509156816030618,0.2717912325316571,0.03500969224008771,0.09927489286700852,0,0,nan,nan,-1,0,15033
274,1157,1038,0.012765202157975785,0.22435124766300896,0.021851888586961195,0.06707377695849472,0,0,nan,nan,-1,0,15033
275,1087,926,0.038434180008537724,0.23583975430903117,8.974070798456056e-28,0.07168824548953404,0,0,nan,nan,-1,0,15033
276,1165,1062,0.03647576814200926,0.209837828969168,0.006775182293521773,0.05686038746391346,0,0,nan,nan,-1,0,15033
277,1098,971,0.047832951753890685,0.21549397487453018,2.0685056848824743e-27,0.04513672655681725,0,0,nan,nan,-1,0,15033
278,1086,883,0.08203758718877463,0.31155160828076583,0.06757288331869042,0.1155373438786973,0,0,nan,nan,-1,0,15033
279,1085,881,0.0823984697695666,0.3365048644386046,0.08343267830934184,0.13003806102981874,0,0,nan,nan,-1,0,15033
280,1062,816,0.09625814912403842,0.35000551861289864,0.07546061605341825,0.12332894327167704,0,0,nan,nan,-1,0,15033
281,1030,864,0.07087586699217016,0.2971951957073354,0.045049633799686115,0.10228474709805041,0,0,nan,nan,-1,0,15033
282,1090,902,0.09674302622989844,0.29405155063983035,0.053351141158382784,0.11155974903470377,0,0,nan,nan,-1,0,15033
283,1183,1004,0.08034223659444106,0.28101102733685446,0.045865371769953714,0.09550447316272372,0,0,nan,nan,-1,0,15033
284,1138,918,0.08890268288598865,0.3184513274246828,0.058800461810438166,0.11526692191867562,0,0,nan,nan,-1,0,15033
285,1029,857,0.10149870819832033,0.3134715020347688,0.06056142880228931,0.10898468119280204,0,0,nan,nan,-1,0,15033
286,940,745,0.0923150372042656,0.2943798132315768,0.06944849724873427,0.12271574157287458,0,0,nan,nan,-1,0,15033
287,1102,1008,0.06302490262764304,1.330270344362723,7.039956565945863e-27,0.03476617111524245,0,0,nan,nan,-1,0,15033
288,958,766,0.111053727142441,0.3756299048846495,0.07364601522390263,0.13101689153634777,0,0,nan,nan,-1,0,15033
289,1065,892,0.09480418998987632,0.30573594666828013,0.05018938974213536,0.11557952161938016,0,0,nan,nan,-1,0,15033
290,881,722,0.15268814211505233,1.4752761725621653,0.05582018669315039,0.10606326858416824,0,0,nan,nan,-1,0,15033
291,865,702,0.11745990864450835,0.4170013961494464,0.04774164362172979,0.1037613192281192,0,0,nan,nan,-1,0,15033
292,934,756,0.14982672670789648,0.39314074970471063,0.05435054356225217,0.11196973138783214,0,0,nan,nan,-1,0,15033
293,866,666,0.12573439534938555,0.8653009267278583,0.06891002360237031,0.12402802450194095,0,0,nan,nan,-1,0,15033
294,870,687,0.10630761851064552,0.36363545644147643,0.0635948763899315,0.12006349895241984,0,0,nan,nan,-1,0,15033
295,987,916,0.021343879242230503,0.28598388136549296,4.1883787052081285e-28,0.022727996246348442,0,0,nan,nan,-1,0,15033
296,939,747,0.10952004575215186,0.46816832451211127,0.0775083129483192,0.1356586595483002,0,0,nan,nan,-1,0,15033
297,826,651,0.10971965108784049,0.314272070250432,0.0628679584226457,0.12732592473425275,0,0,nan,nan,-1,0,15033
298,825,631,0.12966697475440006,0.44842830645649334,0.07872060225851253,0.12942112883494294,0,0,nan,nan,-1,0,15033
299,967,784,0.09330409309754661,0.35702070386257945,0.05876412734129978,0.10772259868350596,0,0,nan,nan,-1,0,15033
300,977,857,0.028622388683043596,0.35396018658100364,2.6239397683234844e-28,0.0318655323769368,0,0,nan,nan,-1,0,15033
301,940,804,0.03910927582234865,0.265948275137118,2.549458939035857e-28,0.06002716843481074,0,0,nan,nan,-1,0,15033
302,591,451,0.15078091524449108,0.47011482916669517,0.07499624287892039,0.13401243032506183,0,0,nan,nan,-1,0,15033
303,682,544,0.12837525081712758,0.4177416065794596,0.06891128836768706,0.11702965617567124,0,0,nan,nan,-1,0,15033
304,648,481,0.14030984200079338,0.6179394965460611,0.10146825951321194,0.13930372159882923,0,0,nan,nan,-1,0,15033
305,779,594,0.09268705529031246,0.40110015463993337,0.06602681132984098,0.11769492855451849,0,0,nan,nan,-1,0,15033
306,805,616,0.16875052689732337,1.4010362042787203,0.07204297460268419,0.13074127822620696,0,0,nan,nan,-1,0,15033
307,749,589,0.12594132264917865,2.412117731711519,0.08733176133369008,0.13079966759827907,0,0,nan,nan,-1,0,15033
308,755,605,0.08372135180992281,0.42497260467870296,0.04424613649938161,0.11363637471977442,0,0,nan,nan,-1,0,15033
309,633,484,0.14315934624582086,0.3807761243990805,0.06878737107060906,0.12182717182446315,0,0,nan,nan,-1,0,15033
310,630,476,0.17090705191701933,0.7408641054621711,0.13193451557468344,0.1637262669439993,0,0,nan,nan,-1,0,15033
311,637,479,0.1209277426300591,0.34729569257521453,0.07391441088816288,0.1319315316269229,0,0,nan,nan,-1,0,15033
312,625,477,0.12166243690824627,0.6077987437154048,0.08846083544078553,0.12855124844336077,0,0,nan,nan,-1,0,15033
313,577,418,0.16610708637546318,0.4802521527215834,0.10601807514570104,0.13961546203690192,0,0,nan,nan,-1,0,15033
314,611,477,0.13408646137055366,0.5022248456300897,0.08697816468115314,0.12774574547430337,0,0,nan,nan,-1,0,15033
315,447,315,0.2467415189706534,0.9744715648914569,0.09159908660250293,0.14459439134722757,0,0,nan,nan,-1,0,15033
316,369,239,0.26039525033277716,3.7236562043211023,0.11617770279690078,0.1446899146723953,0,0,nan,nan,-1,0,15033
317,321,239,0.16497290292359001,0.594652049667918,0.08923558763012117,0.13320191490410835,0,0,nan,nan,-1,0,15033
318,407,291,0.20244693694818894,4.436933638142023,0.0928841381285528,0.13946055947908628,0,0,nan,nan,-1,0,15033
319,369,254,0.20651660146221928,0.6183970106957888,0.08802778371921591,0.1320243401455984,0,0,nan,nan,-1,0,15033
320,459,338,0.11382104413042501,0.43980267839375026,0.05483800700860604,0.1210198927796047,0,0,nan,nan,-1,0,15033
321,580,442,0.10177964513741541,0.5158161143316453,0.07761726814923799,0.12760886481181627,0,0,nan,nan,-1,0,15033
322,517,392,0.21159111981210238,1.4240477507298213,0.11166700632199368,0.13916063485909436,0,0,nan,nan,-1,0,15033
323,540,417,0.1070532599501672,0.9853414289556436,0.1010273452823057,0.13220324123218466,0,0,nan,nan,-1,0,15033
324,505,398,0.12817888935941366,0.595274503832619,0.0630782603692322,0.12055791131506886,0,0,nan,nan,-1,0,15033
325,542,403,0.15187172853201647,0.33810960189576833,0.09252697139640186,0.1357883206045665,0,0,nan,nan,-1,0,15033
326,574,465,0.06853211307393922,0.31611438098883066,0.0647167855176273,0.10840899483995686,0,0,nan,nan,-1,0,15033
327,583,506,0.03958492039628568,0.5702866005051563,6.0591934540699064e-27,0.05772357231367888,0,0,nan,nan,-1,0,15033
328,603,479,0.08554503025090526,0.9800023012203622,0.06823536220038381,0.12132029891486333,0,0,nan,nan,-1,0,15033
329,514,411,0.12683815603776824,0.5686302891694194,0.08428670925796877,0.12343884967757729,0,0,nan,nan,-1,0,15033
330,480,367,0.10756947792268223,0.4194013798522074,0.07778513722276885,0.1325553880517082,0,0,nan,nan,-1,0,15033
331,639,536,0.11468267180804471,0.36697367326124664,0.06494443595470745,0.12156013993429418,0,0,nan,nan,-1,0,15033
332,675,543,0.06963371888295254,0.4283347876355386,0.06375475278594332,0.10774889232782708,0,0,nan,nan,-1,0,15033
333,707,551,0.11719324160970894,0.7196335908146619,0.05815555613888046,0.111531786799146,0,0,nan,nan,-1,0,15033
334,663,540,0.1126633272592114,0.5331710148193446,0.0510866191824622,0.10701665435917991,0,0,nan,nan,-1,0,15033
335,552,411,0.12392312198721944,0.5171916031399972,0.1103446800613184,0.1382557124690014,0,0,nan,nan,-1,0,15033
336,539,405,0.15213248605625615,1.11979609205527,0.07472825370395136,0.1284138521559415,0,0,nan,nan,-1,0,15033
337,573,443,0.12967215018191447,0.4331979841052954,0.07393257291759397,0.1409083325522062,0,0,nan,nan,-1,0,15033
338,612,447,0.14434738906124012,0.5843190761340915,0.08357892924350936,0.14680007090240396,0,0,nan,nan,-1,0,15033
339,739,568,0.08329556064308398,0.4275612965317562,0.06342933879074114,0.107121076473949,0,0,nan,nan,-1,0,15033
340,677,529,0.15541200544810807,0.7471000460363685,0.09878340360652753,0.1290008023519264,0,0,nan,nan,-1,0,15033
341,547,388,0.184577188024022,0.6541159879175592,0.08016252971562778,0.13333158158574887,0,0,nan,nan,-1,0,15033
342,535,365,0.21458812102324185,0.7470022167838617,0.0720949367920159,0.13153587482218865,0,0,nan,nan,-1,0,15033
343,657,503,0.1218886769804574,0.5765595718034335,0.09084866863685986,0.1324667270113134,0,0,nan,nan,-1,0,15033
344,479,353,0.15950370852143714,0.9485789615543478,0.09377394387113885,0.1382529769461961,0,0,nan,nan,-1,0,15033
345,740,618,0.1352001173715951,0.5289046611805699,0.06109886399370268,0.12500274830777347,0,0,nan,nan,-1,0,15033
346,417,283,0.1829017149854639,1.6408546572251084,0.11032885203203671,0.1422333525536497,0,0,nan,nan,-1,0,15033
347,383,263,0.14866602258534603,0.7745689139584133,0.09639392714637116,0.13695442589009205,0,0,nan,nan,-1,0,15033
348,754,615,0.08715939719579209,0.5237563031703083,0.07044311813898128,0.11910446134706358,0,0,nan,nan,-1,0,15033
349,592,456,0.10538799845459454,8.159965766584554,0.07382945363909471,0.12593140020321963,0,0,nan,nan,-1,0,15033
350,646,510,0.11329196882995854,0.3905020133565327,0.05365738138483241,0.10970093475507453,0,0,nan,nan,-1,0,15033
351,695,547,0.10897342820495863,0.6299657236504717,0.12338756114531506,0.14857872947800663,0,0,nan,nan,-1,0,15033
352,649,514,0.1231734857870928,0.5959906306377373,0.08434733221938676,0.1372623694882366,0,0,nan,nan,-1,0,15033
353,589,494,0.09100435621829393,0.43597928504823513,0.08215555441801133,0.12887394898652868,0,0,nan,nan,-1,0,15033
354,463,347,0.16762613869640453,0.44428182368704877,0.0832115640127911,0.12315710441224606,0,0,nan,nan,-1,0,15033
355,392,265,0.16807412224643126,0.4910146088358057,0.09114480780111964,0.1416267445983905,0,0,nan,nan,-1,0,15033
356,457,357,0.11761157711455575,0.9661677354533421,0.06290863538824747,0.12524512455640904,0,0,nan,nan,-1,0,15033
357,249,164,0.5304589629567369,4.211842174660551,0.08054299024678835,0.12717117134036088,0,0,nan,nan,-1,0,15033
358,150,103,0.20376129261932063,0.8254494054337251,0.0755690818990243,0.12572474564913708,0,0,nan,nan,-1,0,15033
359,278,213,0.12094071637733936,0.45600755179865315,0.10010602488031684,0.12880876264716096,0,0,nan,nan,-1,0,15033
360,328,243,0.19572881174159745,0.5824347687565232,0.08111602359818018,0.1319662973835044,0,0,nan,nan,-1,0,15033
361,166,119,0.2837638185291953,0.6818787319238919,0.10698866481846786,0.14732228353712346,0,0,nan,nan,-1,0,15033
362,250,184,0.18857645908253773,0.6250932464339691,0.11095103316047683,0.15386718942453623,0,0,nan,nan,-1,0,15033
363,300,222,0.1990712947098874,0.7744421064716601,0.025547974845175563,0.08469800037830412,0,0,nan,nan,-1,0,15033
364,220,155,0.26329003683385926,0.7508898860435251,0.05655435672300255,0.11577862654157729,0,0,nan,nan,-1,0,15033
365,426,321,0.15340097980508116,0.4487754534087088,0.07706078911724584,0.1284807957854637,0,0,nan,nan,-1,0,15033
366,393,331,0.07722830811170628,0.385955541675267,0.03701437929709494,0.10340562746467684,0,0,nan,nan,-1,0,15033
367,558,466,0.10598891566987426,0.34370000578719956,0.060719042663712516,0.11456808066989126,0,0,nan,nan,-1,0,15033
368,75,45,0.6293343031323152,2.436535105761716,0.10092840777718548,0.1340230666701789,0,0,nan,nan,-1,0,15033
369,120,87,0.36259944020862234,1.072490176722792,0.0877539825173618,0.13743512366911342,0,0,nan,nan,-1,0,15033
370,96,66,0.17404308087260162,0.5234728652559015,0.08990113773240027,0.1416944857121279,0,0,nan,nan,-1,0,15033
371,148,104,0.18700092379722288,0.7805929290502842,0.0721357441692462,0.10791664140443265,0,0,nan,nan,-1,0,15033
372,141,112,0.7644203203141858,3.9061854246464107,0.06398972366428841,0.12546105711898717,0,0,nan,nan,-1,0,15033
373,74,53,0.5311510191149578,1.791993625931954,0.0805521444459017,0.127050319400109,0,0,nan,nan,-1,0,15033
374,63,45,0.17236366553928056,0.4602377132811854,0.05413970902247257,0.11317437709170558,0,0,nan,nan,-1,0,15033
375,51,35,0.5306728780533222,3.2542842843336985,0.04503008060270027,0.09851271390537926,0,0,nan,nan,-1,0,15033
376,330,241,0.7491092684118978,3.2961355391586578,0.06664401370724082,0.12889463807694482,0,0,nan,nan,-1,0,15033
377,51,38,0.34379837235809596,1.8080068247912653,0.04080415829562231,0.1253976326750205,0,0,nan,nan,-1,0,15033
378,119,88,0.1124692307007837,0.4232718612908718,0.147625803011972,0.17330337352160888,0,0,nan,nan,-1,0,15033
379,70,44,0.7240290731070921,3.2253454969003506,0.10660739411738078,0.14178733004129762,0,0,nan,nan,-1,0,15033
380,316,260,0.1027772480779445,0.28298741627044127,0.07363580286414712,0.1270559334823139,0,0,nan,nan,-1,0,15033
381,107,89,0.6333077400906791,5.203887121603438,0.046688875125864615,0.10126259822720923,0,0,nan,nan,-1,0,15033
382,408,332,0.11748329319221075,0.32076097100049483,0.03762609901369435,0.10340816036431227,0,0,nan,nan,-1,0,15033
383,495,398,0.09050452582185178,0.3349300590885911,0.08462967823303921,0.12811579443480892,0,0,nan,nan,-1,0,15033
384,539,440,0.07633432638756368,0.31010042668939464,0.027461271930128043,0.09352557578280156,0,0,nan,nan,-1,0,15033
385,522,435,0.10109613074640791,0.6495104908502242,0.040905898853897095,0.11306222020468785,0,0,nan,nan,-1,0,15033
386,479,377,0.1371812099528018,0.3854992540029823,0.07880829203335976,0.13506480783427285,0,0,nan,nan,-1,0,15033
387,431,348,0.1710171200355005,0.6073957912499537,0.023349033793576536,0.09483854067626753,0,0,nan,nan,-1,0,15033
388,398,311,0.14559168168331443,0.38071298693797406,0.07768342834578292,0.12042236451127508,0,0,nan,nan,-1,0,15033
389,386,330,0.06375211818748545,0.2044527308414577,0.048118990517575774,0.10621683613129741,0,0,nan,nan,-1,0,15033
390,255,197,0.1475672247134728,0.32528988371552636,0.11683766442165414,0.1481422429991256,0,0,nan,nan,-1,0,15033
391,566,463,0.0754634111873056,0.2721334786368025,0.07124097340854865,0.12201397877923172,0,0,nan,nan,-1,0,15033
392,378,307,0.11972694805646023,0.35079100257044676,0.08128634108299464,0.14558300099973648,0,0,nan,nan,-1,0,15033
393,460,379,0.135025236671589,0.9424639703889494,0.0975406902864163,0.15193498119503213,0,0,nan,nan,-1,0,15033
394,393,322,0.07998913312256864,0.3277119617324276,0.09715076192505383,0.13813985491749262,0,0,nan,nan,-1,0,15033
395,221,178,0.04559766932904767,0.20110033268866498,0.0030901715456988677,0.06681542887115463,0,0,nan,nan,-1,0,15033
396,435,320,0.1134230077852865,0.7989123573654034,0.07277568696667219,0.1307306805099672,0,0,nan,nan,-1,0,15033
397,207,160,0.1685682676280662,0.5571978269463909,0.0786606210140133,0.12875801107807253,0,0,nan,nan,-1,0,15033
398,344,289,0.06042902564937612,0.2898250613813147,0.06360964090235117,0.11602444218071221,0,0,nan,nan,-1,0,15033
